date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg,region_display
2025-11-15,Two_Days_Out_CSX,1,0,1,0,30260.0,30260.0,0.0,720.48,720.48,0.0,26.43,22.86,51.97,1.29,2.5,1.97,25.57,20.86,50.67,815587.0,709218.64,1598172.1,37348.57,74593.29,58712.33,778238.43,634625.36,1539459.77,19418.74,16886.16,38051.72,889.25,1776.03,1397.91,18529.49,15110.13,36653.8,Two Days Out CSX
2025-11-16,Two_Days_Out_CSX,178,1,1,178,5404040.0,28460.0,5375580.0,128667.62,677.62,127990.0,38.14,35.43,51.83,1.29,2.57,1.97,37.29,33.36,50.53,1166109.57,1088763.64,1593406.33,37034.29,76626.14,58650.33,1129075.29,1012137.5,1534756.0,27764.51,25922.94,37938.25,881.77,1824.43,1396.44,26882.74,24098.51,36541.81,Two Days Out CSX
2025-11-17,Two_Days_Out_CSX,97,1,1,97,2984824.0,30360.0,2954464.0,71067.24,722.86,70344.38,40.57,42.29,55.07,1.43,2.57,2.0,39.57,40.29,53.73,1239980.57,1299816.43,1691900.47,41371.43,76645.79,59662.33,1198609.14,1223170.64,1632238.13,29523.35,30948.01,40283.34,985.04,1824.9,1420.53,28538.31,29123.11,38862.81,Two Days Out CSX
2025-11-18,Two_Days_Out_CSX,101,0,1,101,3094203.0,30170.0,3064033.0,73671.5,718.33,72953.17,54.71,49.43,58.37,1.14,2.5,2.0,54.0,47.5,57.07,1669456.71,1516643.79,1793098.23,33128.57,74613.64,59657.0,1636328.14,1442030.14,1733441.23,39748.97,36110.57,42692.81,788.78,1776.52,1420.41,38960.19,34334.05,41272.41,Two Days Out CSX
2025-11-19,Two_Days_Out_CSX,2,0,3,0,87230.0,87230.0,0.0,2076.9,2076.9,0.0,54.57,44.14,55.2,1.29,1.43,2.1,53.86,43.29,53.8,1669995.29,1356070.14,1696571.9,37952.86,41917.93,62564.67,1632042.43,1314152.21,1634007.23,39761.79,32287.38,40394.57,903.64,998.05,1489.64,38858.15,31289.34,38904.93,Two Days Out CSX
2025-11-20,Two_Days_Out_CSX,1,0,1,0,30668.0,30668.0,0.0,730.19,730.19,0.0,54.43,44.0,53.13,1.14,1.29,2.13,53.86,43.29,51.67,1665920.71,1351931.36,1632735.67,33878.29,37779.14,63586.93,1632042.43,1314152.21,1569148.73,39664.78,32188.84,38874.66,806.63,899.5,1513.98,38858.15,31289.34,37360.68,Two Days Out CSX
2025-11-21,Two_Days_Out_CSX,1,0,0,1,20640.0,0.0,20640.0,491.43,0.0,491.43,54.43,40.5,50.07,1.14,1.29,2.0,53.86,39.71,48.7,1664552.14,1242235.29,1539418.57,33878.29,37779.14,59557.6,1630673.86,1204456.14,1479860.97,39632.19,29577.03,36652.82,806.63,899.5,1418.04,38825.57,28677.53,35234.79,Two Days Out CSX
2025-11-22,Two_Days_Out_CSX,97,0,0,98,2987420.0,0.0,2987420.0,71129.05,0.0,71129.05,68.14,47.29,50.6,1.0,1.14,1.97,67.86,46.71,49.27,2087003.57,1451295.29,1555397.8,29555.43,33452.0,58536.6,2057448.14,1417843.29,1496861.2,49690.56,34554.65,37033.28,703.7,796.48,1393.73,48986.86,33758.17,35639.55,Two Days Out CSX
2025-11-23,Two_Days_Out_CSX,2,0,2,0,59360.0,59360.0,0.0,1413.33,1413.33,0.0,43.0,40.57,47.73,1.14,1.21,2.0,42.43,39.86,46.33,1323477.86,1244793.71,1466949.47,33969.71,35502.0,59515.27,1289508.14,1209291.71,1407434.2,31511.38,29637.95,34927.37,808.8,845.29,1417.03,30702.58,28792.66,33510.34,Two Days Out CSX
2025-11-24,Two_Days_Out_CSX,1,0,0,1,30220.0,0.0,30220.0,719.52,0.0,719.52,29.29,34.93,41.53,1.0,1.21,1.93,28.71,34.14,40.17,901391.57,1070686.07,1277127.0,29632.57,35502.0,57590.77,871759.0,1035184.07,1219536.23,21461.7,25492.52,30407.79,705.54,845.29,1371.21,20756.17,24647.24,29036.58,Two Days Out CSX
2025-11-25,Two_Days_Out_CSX,188,6,7,182,5701547.0,187129.0,5514418.0,135751.12,4455.45,131295.67,41.71,48.21,45.13,1.86,1.5,2.13,40.29,47.14,43.57,1273869.29,1471663.0,1385555.43,52055.29,42591.93,62828.4,1221814.0,1429071.07,1322727.03,30330.22,35039.59,32989.41,1239.41,1014.09,1495.91,29090.81,34025.5,31493.5,Two Days Out CSX
2025-11-26,Two_Days_Out_CSX,1,0,0,1,29150.0,0.0,29150.0,694.05,0.0,694.05,41.57,48.07,45.1,1.43,1.36,2.07,40.43,47.14,43.6,1265572.14,1467783.71,1384569.6,39593.86,38773.36,60870.9,1225978.29,1429010.36,1323698.7,30132.67,34947.23,32965.94,942.71,923.18,1449.31,29189.96,34024.06,31516.64,Two Days Out CSX
2025-11-29,Two_Days_Out_CSX,92,0,66,26,2778891.0,1991534.0,787357.0,66164.07,47417.48,18746.6,54.57,54.5,48.0,10.71,5.93,4.23,44.14,49.0,44.3,1658175.43,1662048.07,1471179.3,319717.57,176797.93,126301.7,1338457.86,1485250.14,1344877.6,39480.37,39572.57,35028.08,7612.32,4209.47,3007.18,31868.05,35363.1,32020.9,Two Days Out CSX
2025-11-30,Two_Days_Out_CSX,2,0,3,0,87190.0,87190.0,0.0,2075.95,2075.95,0.0,54.71,54.57,42.17,11.14,6.14,4.33,44.0,48.93,38.37,1667682.57,1666117.36,1293514.93,332173.29,183025.79,129208.03,1335509.29,1483091.57,1164306.9,39706.73,39669.46,30797.97,7908.89,4357.76,3076.38,31797.84,35311.7,27721.59,Two Days Out CSX
2025-12-01,Two_Days_Out_CSX,96,1,1,96,2963950.0,30350.0,2933600.0,70570.24,722.62,69847.62,54.57,61.36,45.3,11.29,6.14,4.3,43.71,55.79,41.57,1664329.71,1875666.64,1390358.83,336509.0,183032.21,128265.27,1327820.71,1692634.43,1262093.57,39626.9,44658.73,33103.78,8012.12,4357.91,3053.94,31614.78,40300.82,30049.85,Two Days Out CSX
2025-12-03,Two_Days_Out_CSX,98,0,1,98,3009903.0,30620.0,2979283.0,71664.36,729.05,70935.31,68.29,55.64,45.3,11.14,6.14,4.33,57.71,50.07,41.53,2085835.86,1704656.86,1390249.63,332403.29,183186.5,129285.93,1753432.57,1521470.36,1260963.7,49662.76,40587.07,33101.18,7914.36,4361.58,3078.24,41748.4,36225.49,30022.95,Two Days Out CSX
2025-12-04,Two_Days_Out_CSX,94,1,95,0,2863832.0,2863832.0,0.0,68186.48,68186.48,0.0,81.57,55.43,45.7,24.71,12.86,7.23,57.57,43.14,39.03,2490637.57,1696014.57,1402070.97,741522.14,385577.36,216706.97,1749115.43,1310437.21,1185364.0,59300.9,40381.3,33382.64,17655.29,9180.41,5159.69,41645.61,31200.89,28222.95,Two Days Out CSX
2025-12-05,Two_Days_Out_CSX,91,22,22,69,2774356.0,670224.0,2104132.0,66056.1,15957.71,50098.38,67.71,54.71,48.67,26.86,14.36,7.97,41.43,40.86,41.23,2072467.43,1673168.36,1491535.83,810535.71,431295.5,239047.77,1261931.71,1241872.86,1252488.07,49344.46,39837.34,35512.76,19298.47,10268.94,5691.61,30045.99,29568.4,29821.15,Two Days Out CSX
2025-12-06,Two_Days_Out_CSX,1,0,1,0,30013.0,30013.0,0.0,714.6,714.6,0.0,67.71,54.64,48.67,27.0,14.21,7.97,41.29,40.86,41.23,2072590.71,1669081.43,1491533.43,814823.29,427208.57,239045.37,1257767.43,1241872.86,1252488.07,49347.4,39740.03,35512.7,19400.56,10171.63,5691.56,29946.84,29568.4,29821.15,Two Days Out CSX
2025-12-07,Two_Days_Out_CSX,98,0,1,98,3015183.0,28560.0,2986623.0,71790.07,680.0,71110.07,68.57,61.57,51.9,17.71,14.21,7.93,51.57,47.86,44.5,2106346.71,1882261.07,1590085.53,534398.43,427058.0,238043.37,1571948.29,1455203.07,1352042.17,50151.11,44815.74,37859.18,12723.77,10168.05,5667.7,37427.34,34647.69,32191.48,Two Days Out CSX
2025-12-08,Two_Days_Out_CSX,94,1,1,94,2866939.0,28460.0,2838479.0,68260.45,677.62,67582.83,81.71,68.21,52.5,17.43,14.29,7.37,65.0,54.5,45.67,2503453.71,2085568.14,1607808.13,526008.43,429090.86,220826.37,1977445.29,1656477.29,1386981.77,59606.04,49656.38,38281.15,12524.01,10216.45,5257.77,47082.03,39439.94,33023.38,Two Days Out CSX
2025-12-11,Two_Days_Out_CSX,89,1,2,88,2721261.0,60520.0,2660741.0,64791.93,1440.95,63350.98,80.71,67.64,55.37,17.57,14.43,7.33,63.86,53.79,48.6,2468783.86,2066556.79,1695563.13,530318.43,433413.71,219890.0,1938465.43,1633143.07,1475673.13,58780.57,49203.73,40370.55,12626.63,10319.37,5235.48,46153.94,38884.36,35135.07,Two Days Out CSX
2025-12-13,Two_Days_Out_CSX,96,1,1,96,2956308.0,30350.0,2925958.0,70388.29,722.62,69665.67,80.43,74.36,56.9,17.57,14.36,7.37,63.57,60.64,50.1,2461127.43,2273481.64,1742227.23,530279.86,431341.57,220901.67,1930847.57,1842140.07,1521325.57,58598.27,54130.52,41481.6,12625.71,10270.04,5259.56,45972.56,43860.48,36222.04,Two Days Out CSX
2025-12-14,Two_Days_Out_CSX,3,0,3,0,91440.0,91440.0,0.0,2177.14,2177.14,0.0,67.43,74.5,56.93,4.43,14.57,7.4,63.57,60.57,50.1,2065071.43,2277854.5,1743255.9,134223.86,437873.0,221930.33,1930847.57,1839981.5,1521325.57,49168.37,54234.63,41506.09,3195.81,10425.55,5284.06,45972.56,43809.08,36222.04,Two Days Out CSX
2025-12-16,Two_Days_Out_CSX,98,0,0,99,3003017.0,0.0,3003017.0,71500.4,0.0,71500.4,68.43,68.07,57.0,1.29,14.07,7.37,67.86,54.64,50.2,2097737.29,2085102.36,1745010.4,38477.57,424506.64,220908.33,2059259.71,1660595.71,1524102.07,49946.13,49645.3,41547.87,916.13,10107.3,5259.72,49029.99,39537.99,36288.14,Two Days Out CSX
2025-12-18,Two_Days_Out_CSX,1,0,0,1,30610.0,0.0,30610.0,728.81,0.0,728.81,68.43,68.07,54.37,1.14,14.07,7.37,68.0,54.64,47.53,2097822.57,2085206.64,1663773.17,34190.0,424506.64,220908.33,2063632.57,1660700.0,1442864.83,49948.16,49647.78,39613.65,814.05,10107.3,5259.72,49134.11,39540.48,34353.93,Two Days Out CSX
2025-12-19,Two_Days_Out_CSX,4,0,1,3,120660.0,30250.0,90410.0,2872.86,720.24,2152.62,55.0,61.79,54.43,1.14,9.43,7.3,54.43,53.0,47.63,1684319.29,1895333.0,1664866.17,34431.43,284414.93,218987.67,1649887.86,1610918.07,1445878.5,40102.84,45126.98,39639.67,819.8,6771.78,5213.99,39283.04,38355.19,34425.68,Two Days Out CSX
2025-12-21,Two_Days_Out_CSX,99,0,2,98,3046851.0,60647.0,2986204.0,72544.07,1443.98,71100.1,55.71,68.71,57.63,1.29,9.36,7.3,55.0,60.0,50.87,1710021.0,2106737.36,1763645.87,39029.57,282519.0,219227.23,1670991.43,1824218.36,1544418.63,40714.79,50160.41,41991.57,929.28,6726.64,5219.7,39785.51,43433.77,36771.87,Two Days Out CSX
2025-12-22,Two_Days_Out_CSX,93,0,1,93,2836682.0,28650.0,2808032.0,67540.05,682.14,66857.9,56.29,68.5,60.67,1.14,9.36,7.27,55.71,59.79,53.97,1726509.71,2097646.79,1856228.93,34476.71,282397.57,218209.23,1692033.0,1815249.21,1638019.7,41107.37,49943.97,44195.93,820.87,6723.75,5195.46,40286.5,43220.22,39000.47,Two Days Out CSX
2025-12-23,Two_Days_Out_CSX,98,1,3,96,3014830.0,87560.0,2927270.0,71781.67,2084.76,69696.9,56.57,68.5,63.9,1.43,9.5,7.37,55.71,59.64,57.13,1734870.0,2097998.71,1955715.93,42649.57,286464.71,221127.9,1692220.43,1811534.0,1734588.03,41306.43,49952.35,46564.67,1015.47,6820.59,5264.95,40290.96,43131.76,41299.72,Two Days Out CSX
2025-12-26,Two_Days_Out_CSX,1,0,0,1,23670.0,0.0,23670.0,563.57,0.0,563.57,56.29,61.86,63.9,1.0,2.71,7.33,55.86,59.71,57.17,1725188.57,1895130.0,1955496.27,29586.71,81905.29,220119.23,1695601.86,1813224.71,1735377.03,41075.92,45122.14,46559.44,704.45,1950.13,5240.93,40371.47,43172.02,41318.5,Two Days Out CSX
2025-12-28,Two_Days_Out_CSX,1,0,0,1,30160.0,0.0,30160.0,718.1,0.0,718.1,42.43,55.43,58.0,1.0,1.14,7.3,41.86,54.86,51.27,1300494.71,1699116.0,1776366.93,29586.71,34032.14,219170.57,1270908.0,1665083.86,1557196.37,30964.16,40455.14,42294.45,704.45,810.29,5218.35,30259.71,39644.85,37076.1,Two Days Out CSX
2025-12-29,Two_Days_Out_CSX,98,0,2,97,3011155.0,59380.0,2951775.0,71694.17,1413.81,70280.36,56.29,62.36,58.03,1.29,1.21,7.33,55.57,61.79,51.27,1726286.86,1912054.71,1777244.63,38069.57,36129.79,220137.9,1688217.29,1875924.93,1557106.73,41102.07,45525.11,42315.35,906.42,860.23,5241.38,40195.65,44664.88,37073.97,Two Days Out CSX
2025-12-31,Two_Days_Out_CSX,1,0,1,0,30300.0,30300.0,0.0,721.43,721.43,0.0,55.86,55.43,54.7,1.29,1.21,7.33,55.14,54.79,47.9,1713378.29,1698848.79,1675114.53,38076.71,36254.07,220142.23,1675301.57,1662594.71,1454972.3,40794.72,40448.78,39883.68,906.59,863.19,5241.48,39888.13,39585.59,34642.2,Two Days Out CSX
2026-01-01,Two_Days_Out_CSX,3,0,3,0,86190.0,86190.0,0.0,2052.14,2052.14,0.0,42.14,48.93,54.73,1.43,1.36,7.33,41.14,48.07,47.9,1290426.71,1500223.86,1675079.87,41725.71,40377.64,220107.57,1248701.0,1459846.21,1454972.3,30724.45,35719.62,39882.85,993.47,961.37,5240.66,29730.98,34758.24,34642.2,Two Days Out CSX
2026-01-02,Two_Days_Out_CSX,1,0,1,1,60640.0,30000.0,30640.0,1443.81,714.29,729.52,29.0,42.64,54.73,1.43,1.29,7.33,28.0,41.86,47.93,893849.29,1310179.5,1676078.93,41918.57,38197.64,220085.3,851930.71,1271981.86,1455993.63,21282.13,31194.75,39906.64,998.06,909.47,5240.13,20284.06,30285.28,34666.52,Two Days Out CSX
2026-01-06,Two_Days_Out_CSX,1,0,1,0,28530.0,28530.0,0.0,679.29,679.29,0.0,15.14,35.86,54.73,1.14,1.29,7.37,14.29,35.0,47.9,467235.0,1101052.5,1676341.93,33485.71,38067.64,221036.3,433749.29,1062984.86,1455305.63,11124.64,26215.54,39912.9,797.28,906.37,5262.77,10327.36,25309.16,34650.13,Two Days Out CSX
2026-01-07,Two_Days_Out_CSX,1,0,1,0,30300.0,30300.0,0.0,721.43,721.43,0.0,15.14,35.71,51.53,1.29,1.14,7.4,14.14,35.0,44.63,468182.14,1096685.36,1577771.27,37814.29,33700.5,222046.3,430367.86,1062984.86,1355724.97,11147.2,26111.56,37565.98,900.34,802.39,5286.82,10246.85,25309.16,32279.17,Two Days Out CSX
2026-01-08,Two_Days_Out_CSX,92,0,1,92,2812840.0,30200.0,2782640.0,66972.38,719.05,66253.33,28.14,35.29,54.53,1.43,1.21,7.37,27.14,34.5,47.7,865707.86,1083101.29,1669553.93,42128.57,35857.64,221074.3,823579.29,1047243.64,1448479.63,20612.09,25788.13,39751.29,1003.06,853.75,5263.67,19609.03,24934.37,34487.61,Two Days Out CSX
2026-01-11,Two_Days_Out_CSX,1,0,0,1,30370.0,0.0,30370.0,723.1,0.0,723.1,14.29,35.29,54.53,1.14,1.21,7.37,13.43,34.5,47.7,439881.43,1083084.14,1669558.93,33645.71,35857.64,221074.3,406235.71,1047226.5,1448484.63,10473.37,25787.72,39751.4,801.09,853.75,5263.67,9672.28,24933.96,34487.73,Two Days Out CSX
2026-01-12,Two_Days_Out_CSX,96,0,0,97,2957295.0,0.0,2957295.0,70411.79,0.0,70411.79,27.86,41.86,51.47,1.0,1.14,7.13,27.29,41.21,44.87,858023.57,1285700.93,1578083.87,29317.14,33696.93,214836.67,828706.43,1252004.0,1363247.2,20429.13,30611.93,37573.43,698.03,802.31,5115.16,19731.11,29809.62,32458.27,Two Days Out CSX
2026-01-13,Two_Days_Out_CSX,7,0,7,0,206490.0,206490.0,0.0,4916.43,4916.43,0.0,28.43,35.29,51.67,1.57,1.5,7.37,27.29,34.21,44.83,875209.29,1082818.0,1583995.2,46502.86,44114.29,221719.67,828706.43,1038703.71,1362275.53,20838.32,25781.38,37714.17,1107.21,1050.34,5279.04,19731.11,24731.04,32435.13,Two Days Out CSX
2026-01-14,Two_Days_Out_CSX,2,0,3,0,87260.0,87260.0,0.0,2077.62,2077.62,0.0,28.57,28.79,48.67,1.86,1.64,5.27,27.14,27.57,43.97,879012.14,886430.71,1494274.17,54682.86,48300.71,158243.87,824329.29,838130.0,1336030.3,20928.86,21105.5,35577.96,1301.97,1150.02,3767.71,19626.89,19955.48,31810.25,Two Days Out CSX
2026-01-15,Two_Days_Out_CSX,13,0,13,1,419790.0,389640.0,30150.0,9995.0,9277.14,717.86,30.29,22.71,49.03,3.57,2.36,5.6,27.29,20.79,44.0,934906.43,701070.71,1505360.83,106270.0,69877.86,168325.53,828636.43,631192.86,1337035.3,22259.68,16692.16,35841.93,2530.24,1663.76,4007.75,19729.44,15028.4,31834.17,Two Days Out CSX
2026-01-18,Two_Days_Out_CSX,1,0,1,0,30110.0,30110.0,0.0,716.9,716.9,0.0,30.29,22.71,45.87,3.57,2.43,5.6,27.29,20.71,40.8,934879.29,701530.71,1407566.17,106242.86,72028.57,168317.53,828636.43,629502.14,1239248.63,22259.03,16703.11,33513.48,2529.59,1714.97,4007.56,19729.44,14988.15,29505.92,Two Days Out CSX
2026-01-19,Two_Days_Out_CSX,2,0,1,1,50595.0,30103.0,20492.0,1204.64,716.74,487.9,17.43,22.79,42.67,3.57,2.5,5.6,14.29,20.71,37.57,540272.86,702990.36,1308922.57,106229.0,74178.79,168300.3,434043.86,628811.57,1140622.27,12863.64,16737.87,31164.82,2529.26,1766.16,4007.15,10334.38,14971.7,27157.67,Two Days Out CSX
2026-01-20,Two_Days_Out_CSX,95,10,10,85,2897490.0,306030.0,2591460.0,68987.86,7286.43,61701.43,30.86,22.57,42.7,5.0,3.07,2.77,26.29,19.86,40.4,949861.43,694871.43,1310044.5,149947.57,91796.64,83040.23,799913.86,603074.79,1227004.27,22615.75,16544.56,31191.54,3570.18,2185.64,1977.15,19045.57,14358.92,29214.39,Two Days Out CSX
2026-01-21,Two_Days_Out_CSX,1,0,0,2,50640.0,0.0,50640.0,1205.71,0.0,1205.71,17.29,22.57,39.7,5.0,3.0,2.03,12.71,20.0,38.17,534625.0,696324.29,1219253.97,149947.57,89632.36,60699.43,384677.43,606691.93,1158554.53,12729.17,16579.15,29029.86,3570.18,2134.1,1445.22,9158.99,14445.05,27584.63,Two Days Out CSX
2026-01-22,Two_Days_Out_CSX,89,0,38,52,2722632.0,1148440.0,1574192.0,64824.57,27343.81,37480.76,29.0,28.71,42.63,9.43,5.5,3.27,20.14,23.71,39.9,894073.86,884641.57,1309007.93,284511.86,165507.36,97980.33,609562.0,719134.21,1211027.6,21287.47,21062.9,31166.86,6774.09,3940.65,2332.87,14513.38,17122.24,28833.99,Two Days Out CSX
2026-01-23,Two_Days_Out_CSX,96,0,0,97,2927896.0,0.0,2927896.0,69711.81,0.0,69711.81,42.43,35.5,42.57,9.0,5.43,3.23,34.0,30.57,39.87,1299879.0,1089445.57,1306098.37,272046.14,163364.5,97028.33,1027832.86,926081.07,1209070.03,30949.5,25939.18,31097.58,6477.29,3889.63,2310.2,24472.21,22049.55,28787.38,Two Days Out CSX
2026-01-24,Two_Days_Out_CSX,1,0,2,0,60130.0,60130.0,0.0,1431.67,1431.67,0.0,40.71,35.5,39.47,7.43,5.5,3.27,33.86,30.57,36.73,1248499.0,1091702.71,1212538.07,224973.29,165621.64,98084.0,1023525.71,926081.07,1114454.07,29726.17,25992.92,28869.95,5356.51,3943.37,2335.33,24369.66,22049.55,26534.62,Two Days Out CSX
2026-01-25,Two_Days_Out_CSX,97,1,1,97,2984713.0,30670.0,2954043.0,71064.6,730.24,70334.36,54.43,42.36,39.73,7.43,5.5,3.23,47.71,37.5,37.03,1670585.14,1302732.21,1221319.8,225053.29,165648.07,97089.0,1445531.86,1137084.14,1124230.8,39775.84,31017.43,29079.04,5358.41,3944.0,2311.64,34417.42,27073.43,26767.4,Two Days Out CSX
2026-01-27,Two_Days_Out_CSX,1,0,0,1,20510.0,0.0,20510.0,488.33,0.0,488.33,54.29,35.86,36.57,7.29,5.43,3.2,47.71,31.0,33.87,1666287.29,1103280.07,1123459.87,220752.86,163490.93,96077.33,1445534.43,939789.14,1027382.53,39673.51,26268.57,26749.04,5256.02,3892.64,2287.56,34417.49,22375.93,24461.49,Two Days Out CSX
2026-01-30,Two_Days_Out_CSX,1,0,1,0,28950.0,28950.0,0.0,689.29,689.29,0.0,40.86,35.86,36.5,6.0,5.5,3.13,35.57,30.93,33.87,1256495.86,1103178.64,1121376.87,181170.0,165558.79,93994.33,1075325.86,937619.86,1027382.53,29916.57,26266.16,26699.45,4313.57,3941.88,2237.96,25603.0,22324.28,24461.49,Two Days Out CSX
2026-02-02,Two_Days_Out_CSX,2,0,2,0,54240.0,54240.0,0.0,1291.43,1291.43,0.0,41.0,29.14,33.3,6.29,5.64,3.2,35.29,24.0,30.57,1257010.14,895817.57,1023084.3,188918.57,169433.07,95802.33,1068091.57,726384.5,927281.97,29928.81,21328.99,24359.15,4498.06,4034.12,2281.01,25430.75,17294.87,22078.14,Two Days Out CSX
2025-06-01,Two_Days_Out_NS,223,1,5,219,6823169.0,144322.0,6678847.0,162456.4,3436.24,159020.17,223.0,223.0,223.0,5.0,5.0,5.0,219.0,219.0,219.0,6823169.0,6823169.0,6823169.0,144322.0,144322.0,144322.0,6678847.0,6678847.0,6678847.0,162456.4,162456.4,162456.4,3436.24,3436.24,3436.24,159020.17,159020.17,159020.17,Two Days Out NS
2025-06-02,Two_Days_Out_NS,105,0,1,105,3220539.0,25760.0,3194779.0,76679.5,613.33,76066.17,164.0,164.0,164.0,3.0,3.0,3.0,162.0,162.0,162.0,5021854.0,5021854.0,5021854.0,85041.0,85041.0,85041.0,4936813.0,4936813.0,4936813.0,119567.95,119567.95,119567.95,2024.78,2024.78,2024.78,117543.17,117543.17,117543.17,Two Days Out NS
2025-06-03,Two_Days_Out_NS,59,0,1,59,1831441.0,31730.0,1799711.0,43605.74,755.48,42850.26,129.0,129.0,129.0,2.33,2.33,2.33,127.67,127.67,127.67,3958383.0,3958383.0,3958383.0,67270.67,67270.67,67270.67,3891112.33,3891112.33,3891112.33,94247.21,94247.21,94247.21,1601.68,1601.68,1601.68,92645.53,92645.53,92645.53,Two Days Out NS
2025-06-04,Two_Days_Out_NS,16,0,2,15,514200.0,61140.0,453060.0,12242.86,1455.71,10787.14,100.75,100.75,100.75,2.25,2.25,2.25,99.5,99.5,99.5,3097337.25,3097337.25,3097337.25,65738.0,65738.0,65738.0,3031599.25,3031599.25,3031599.25,73746.12,73746.12,73746.12,1565.19,1565.19,1565.19,72180.94,72180.94,72180.94,Two Days Out NS
2025-06-05,Two_Days_Out_NS,118,1,3,116,3630396.0,91270.0,3539126.0,86438.0,2173.1,84264.9,104.2,104.2,104.2,2.4,2.4,2.4,102.8,102.8,102.8,3203949.0,3203949.0,3203949.0,70844.4,70844.4,70844.4,3133104.6,3133104.6,3133104.6,76284.5,76284.5,76284.5,1686.77,1686.77,1686.77,74597.73,74597.73,74597.73,Two Days Out NS
2025-06-06,Two_Days_Out_NS,69,13,17,53,2011949.0,409728.0,1602221.0,47903.55,9755.43,38148.12,98.33,98.33,98.33,4.83,4.83,4.83,94.5,94.5,94.5,3005282.33,3005282.33,3005282.33,127325.0,127325.0,127325.0,2877957.33,2877957.33,2877957.33,71554.34,71554.34,71554.34,3031.55,3031.55,3031.55,68522.79,68522.79,68522.79,Two Days Out NS
2025-06-07,Two_Days_Out_NS,219,22,22,198,6690616.0,659460.0,6031156.0,159300.38,15701.43,143598.95,115.57,115.57,115.57,7.29,7.29,7.29,109.29,109.29,109.29,3531758.57,3531758.57,3531758.57,203344.29,203344.29,203344.29,3328414.29,3328414.29,3328414.29,84089.49,84089.49,84089.49,4841.53,4841.53,4841.53,79247.96,79247.96,79247.96,Two Days Out NS
2025-06-08,Two_Days_Out_NS,203,0,0,204,6183808.0,0.0,6183808.0,147233.52,0.0,147233.52,112.71,126.5,126.5,6.57,6.38,6.38,107.14,121.12,121.12,3440421.29,3863264.75,3863264.75,182726.86,177926.25,177926.25,3257694.43,3685338.5,3685338.5,81914.79,91982.49,91982.49,4350.64,4236.34,4236.34,77564.15,87746.15,87746.15,Two Days Out NS
2025-06-09,Two_Days_Out_NS,59,3,6,54,1803619.0,173936.0,1629683.0,42943.31,4141.33,38801.98,106.14,119.0,119.0,7.29,6.33,6.33,99.86,113.67,113.67,3238004.14,3634415.22,3634415.22,203894.86,177482.89,177482.89,3034109.29,3456932.33,3456932.33,77095.34,86533.7,86533.7,4854.64,4225.78,4225.78,72240.7,82307.91,82307.91,Two Days Out NS
2025-06-10,Two_Days_Out_NS,120,0,4,117,3689633.0,120970.0,3568663.0,87848.4,2880.24,84968.17,114.86,119.1,119.1,7.71,6.1,6.1,108.14,114.0,114.0,3503460.14,3639937.0,3639937.0,216643.43,171831.6,171831.6,3286816.71,3468105.4,3468105.4,83415.72,86665.17,86665.17,5158.18,4091.23,4091.23,78257.54,82573.94,82573.94,Two Days Out NS
2025-06-11,Two_Days_Out_NS,18,0,1,18,572260.0,30190.0,542070.0,13625.24,718.81,12906.43,115.14,109.91,109.91,7.57,5.64,5.64,108.57,105.27,105.27,3511754.43,3361057.27,3361057.27,212222.0,158955.09,158955.09,3299532.43,3202102.18,3202102.18,83613.2,80025.17,80025.17,5052.91,3784.65,3784.65,78560.3,76240.53,76240.53,Two Days Out NS
2025-06-12,Two_Days_Out_NS,59,0,6,54,1840774.0,181690.0,1659084.0,43827.95,4325.95,39502.0,106.71,105.67,105.67,8.0,5.67,5.67,99.71,101.0,101.0,3256094.14,3234367.0,3234367.0,225139.14,160849.67,160849.67,3030955.0,3073517.33,3073517.33,77526.05,77008.74,77008.74,5360.46,3829.75,3829.75,72165.6,73178.98,73178.98,Two Days Out NS
2025-06-13,Two_Days_Out_NS,222,3,4,219,6756889.0,120750.0,6636139.0,160878.31,2875.0,158003.31,128.57,114.62,114.62,6.14,5.54,5.54,123.43,110.08,110.08,3933942.71,3505330.23,3505330.23,183856.57,157765.08,157765.08,3750086.14,3347565.15,3347565.15,93665.3,83460.24,83460.24,4377.54,3756.31,3756.31,89287.77,79703.93,79703.93,Two Days Out NS
